Station_ID,Date,Latitude,Longitude,Precipitation,T_Max,T_Min,OpenMeteo_SM,SMAP_Moisture
FD12,2016-12-20,30.2383,-98.7037,0.0,14.2,2.3,,0.13479166666666667
FD12,2016-12-21,30.2383,-98.7037,0.0,18.0,6.3,,0.13354166666666667
FD12,2016-12-22,30.2383,-98.7037,0.0,15.3,7.0,,0.13212500000000002
FD12,2016-12-23,30.2383,-98.7037,0.3,18.2,11.2,,0.13145833333333334
FD12,2016-12-24,30.2383,-98.7037,4.4,22.5,16.3,,0.13020833333333334
FD12,2016-12-25,30.2383,-98.7037,0.7,23.2,17.1,,0.1300625
FD12,2016-12-26,30.2383,-98.7037,2.2,24.9,17.9,,0.12845833333333334
FD12,2016-12-27,30.2383,-98.7037,0.8,18.6,15.8,,0.12691666666666668
FD12,2016-12-28,30.2383,-98.7037,0.0,24.5,16.9,,0.12570833333333334
FD12,2016-12-29,30.2383,-98.7037,0.0,17.9,10.2,,0.124125
FD12,2016-12-30,30.2383,-98.7037,0.7,10.8,8.0,,0.122625
FD12,2016-12-31,30.2383,-98.7037,0.1,21.7,8.2,,0.122
FD12,2017-01-01,30.2383,-98.7037,0.8,22.0,8.6,,0.12158333333333333
FD12,2017-01-02,30.2383,-98.7037,0.8,20.2,10.8,,0.13639583333333333
FD12,2017-01-03,30.2383,-98.7037,0.0,19.3,7.6,,0.12929166666666667
FD12,2017-01-04,30.2383,-98.7037,0.0,8.8,0.7,,0.12583333333333332
FD12,2017-01-05,30.2383,-98.7037,0.0,15.4,0.7,,0.12433333333333334
FD12,2017-01-06,30.2383,-98.7037,0.7,-0.1,-6.5,,0.12216666666666666
FD12,2017-01-07,30.2383,-98.7037,0.0,3.4,-8.6,,0.12079166666666667
FD12,2017-01-08,30.2383,-98.7037,0.0,7.4,-5.1,,0.12016666666666666
FD12,2017-01-09,30.2383,-98.7037,0.0,16.8,3.7,,0.1205
FD12,2017-01-10,30.2383,-98.7037,0.0,21.9,12.2,,0.1195
FD12,2017-01-11,30.2383,-98.7037,0.0,22.6,13.3,,0.11845833333333333
FD12,2017-01-12,30.2383,-98.7037,0.7,21.1,15.9,,0.117875
FD12,2017-01-13,30.2383,-98.7037,3.9,20.8,14.6,,0.1195625
FD12,2017-01-14,30.2383,-98.7037,2.8,16.3,10.9,,0.12189583333333333
FD12,2017-01-15,30.2383,-98.7037,4.5,18.1,12.3,,0.12512500000000001
FD12,2017-01-16,30.2383,-98.7037,18.0,19.4,9.6,,0.14854166666666666
FD12,2017-01-17,30.2383,-98.7037,3.4,13.8,7.2,,0.13654166666666667
FD12,2017-01-18,30.2383,-98.7037,19.2,12.3,6.7,,0.13910416666666667
FD12,2017-01-19,30.2383,-98.7037,0.0,20.4,7.4,,0.13454166666666667
FD12,2017-01-20,30.2383,-98.7037,0.0,22.1,10.7,,0.131875
FD12,2017-01-21,30.2383,-98.7037,0.2,23.0,9.5,,0.12954166666666667
FD12,2017-01-22,30.2383,-98.7037,0.0,16.4,11.4,,0.12612500000000001
FD12,2017-01-23,30.2383,-98.7037,0.0,21.5,4.7,,0.12429166666666668
FD12,2017-01-24,30.2383,-98.7037,0.0,23.5,12.2,,0.12216666666666666
FD12,2017-01-25,30.2383,-98.7037,0.0,16.5,10.3,,0.12029166666666667
FD12,2017-01-26,30.2383,-98.7037,0.0,12.0,2.3,,0.11864583333333333
FD12,2017-01-27,30.2383,-98.7037,0.0,9.7,2.0,,0.118
FD12,2017-01-28,30.2383,-98.7037,1.2,12.1,1.9,,0.11810416666666666
FD12,2017-01-29,30.2383,-98.7037,0.0,16.7,5.2,,0.11570833333333334
FD12,2017-01-30,30.2383,-98.7037,0.0,21.5,7.6,,0.11425
FD12,2017-01-31,30.2383,-98.7037,0.0,21.6,7.9,,0.1125
FD12,2017-02-01,30.2383,-98.7037,0.0,25.4,9.0,,0.110875
FD12,2017-02-02,30.2383,-98.7037,0.0,15.1,6.1,,0.10933333333333334
FD12,2017-02-03,30.2383,-98.7037,0.7,8.6,4.7,,0.10841666666666666
FD12,2017-02-04,30.2383,-98.7037,0.2,11.2,6.7,,0.10908333333333332
FD12,2017-02-05,30.2383,-98.7037,0.1,19.9,11.3,,0.10991666666666666
FD12,2017-02-06,30.2383,-98.7037,0.8,21.5,17.0,,0.108875
FD12,2017-02-07,30.2383,-98.7037,0.0,27.5,14.7,,0.1065
FD12,2017-02-08,30.2383,-98.7037,0.0,26.0,13.3,,0.10408333333333332
FD12,2017-02-09,30.2383,-98.7037,0.0,19.2,4.9,,0.10104166666666665
FD12,2017-02-10,30.2383,-98.7037,0.0,20.7,9.5,,0.09900000000000002
FD12,2017-02-11,30.2383,-98.7037,0.0,26.8,14.5,,0.09816666666666667
FD12,2017-02-12,30.2383,-98.7037,0.0,23.9,15.7,,0.09691666666666666
FD12,2017-02-13,30.2383,-98.7037,7.3,20.6,11.5,,0.095875
FD12,2017-02-14,30.2383,-98.7037,33.3,17.0,6.7,,0.16808333333333333
FD12,2017-02-15,30.2383,-98.7037,0.0,13.8,4.0,,0.14412499999999998
FD12,2017-02-16,30.2383,-98.7037,0.0,16.8,2.4,,0.1378125
FD12,2017-02-17,30.2383,-98.7037,0.0,20.7,7.9,,0.13414583333333333
FD12,2017-02-18,30.2383,-98.7037,0.0,25.4,10.4,,0.13033333333333333
FD12,2017-02-19,30.2383,-98.7037,7.9,24.3,16.3,,0.1284375
FD12,2017-02-20,30.2383,-98.7037,18.8,21.6,11.9,,0.16947916666666665
FD12,2017-02-21,30.2383,-98.7037,0.0,24.0,11.1,,0.15412499999999998
FD12,2017-02-22,30.2383,-98.7037,0.0,28.9,7.7,,0.1486875
FD12,2017-02-23,30.2383,-98.7037,0.0,28.0,13.1,,0.14356249999999998
FD12,2017-02-24,30.2383,-98.7037,0.0,20.7,11.0,,0.13889583333333333
FD12,2017-02-25,30.2383,-98.7037,0.0,14.8,4.2,,0.135375
FD12,2017-02-26,30.2383,-98.7037,0.5,19.4,7.9,,0.13370833333333335
FD12,2017-02-27,30.2383,-98.7037,1.1,24.6,15.9,,0.13304166666666667
FD12,2017-02-28,30.2383,-98.7037,0.1,25.8,17.3,,0.13108333333333333
FD12,2017-03-01,30.2383,-98.7037,0.0,18.7,10.8,,0.12764583333333332
FD12,2017-03-02,30.2383,-98.7037,0.0,16.0,5.7,,0.12343749999999999
FD12,2017-03-03,30.2383,-98.7037,0.0,15.9,4.1,,0.12093749999999999
FD12,2017-03-04,30.2383,-98.7037,6.0,13.3,8.5,,0.1305625
FD12,2017-03-05,30.2383,-98.7037,0.4,20.7,12.6,,0.1370625
FD12,2017-03-06,30.2383,-98.7037,0.1,25.0,15.3,,0.1295625
FD12,2017-03-07,30.2383,-98.7037,0.8,20.4,14.0,,0.12554166666666666
FD12,2017-03-08,30.2383,-98.7037,0.8,19.9,11.8,,0.122625
FD12,2017-03-09,30.2383,-98.7037,2.0,22.8,16.3,,0.12158333333333333
FD12,2017-03-10,30.2383,-98.7037,2.5,23.5,16.1,,0.119875
FD12,2017-03-11,30.2383,-98.7037,0.5,18.5,12.8,,0.12472916666666667
FD12,2017-03-12,30.2383,-98.7037,1.1,16.5,7.3,,0.13068749999999998
FD12,2017-03-13,30.2383,-98.7037,0.0,19.6,8.1,,0.12558333333333335
FD12,2017-03-14,30.2383,-98.7037,0.0,20.3,5.3,,0.11977083333333333
FD12,2017-03-15,30.2383,-98.7037,0.0,20.7,8.6,,0.11595833333333333
FD12,2017-03-16,30.2383,-98.7037,0.5,22.8,14.2,,0.115
FD12,2017-03-17,30.2383,-98.7037,0.0,25.9,15.5,,0.11329166666666667
FD12,2017-03-18,30.2383,-98.7037,0.7,24.1,16.3,,0.11125
FD12,2017-03-19,30.2383,-98.7037,0.0,26.4,16.7,,0.10875
FD12,2017-03-20,30.2383,-98.7037,0.0,27.1,15.8,,0.10452083333333333
FD12,2017-03-21,30.2383,-98.7037,0.0,27.4,14.0,,0.10085416666666668
FD12,2017-03-22,30.2383,-98.7037,0.0,26.0,16.5,,0.09733333333333333
FD12,2017-03-23,30.2383,-98.7037,0.0,25.5,15.9,,0.09297916666666665
FD12,2017-03-24,30.2383,-98.7037,5.9,26.7,15.9,,0.095125
FD12,2017-03-25,30.2383,-98.7037,0.0,26.5,11.5,,0.09291666666666666
FD12,2017-03-26,30.2383,-98.7037,0.0,29.3,14.2,,0.08706249999999999
FD12,2017-03-27,30.2383,-98.7037,0.6,28.7,18.5,,0.08208333333333333
FD12,2017-03-28,30.2383,-98.7037,1.0,26.5,18.5,,0.079
FD12,2017-03-29,30.2383,-98.7037,22.7,25.3,12.7,,0.12647916666666667
FD12,2017-03-30,30.2383,-98.7037,0.0,25.6,10.4,,0.10685416666666665
FD12,2017-03-31,30.2383,-98.7037,0.0,28.3,14.8,,0.09697916666666667
FD12,2017-04-01,30.2383,-98.7037,5.5,22.8,16.0,,0.091625
FD12,2017-04-02,30.2383,-98.7037,27.8,22.0,11.4,,0.13399999999999998
FD12,2017-04-03,30.2383,-98.7037,0.0,27.5,10.7,,0.12504166666666666
FD12,2017-04-04,30.2383,-98.7037,0.0,28.8,16.0,,0.11502083333333334
FD12,2017-04-05,30.2383,-98.7037,0.0,20.6,8.8,,0.10883333333333334
FD12,2017-04-06,30.2383,-98.7037,0.0,22.7,8.5,,0.10416666666666667
FD12,2017-04-07,30.2383,-98.7037,0.0,23.6,10.3,,0.09964583333333332
FD12,2017-04-08,30.2383,-98.7037,0.0,27.6,14.0,,0.09533333333333334
FD12,2017-04-09,30.2383,-98.7037,0.1,27.7,16.7,,0.09170833333333334
FD12,2017-04-10,30.2383,-98.7037,27.7,26.6,17.4,,0.09010416666666667
FD12,2017-04-11,30.2383,-98.7037,24.7,22.9,15.9,,0.12206249999999998
FD12,2017-04-12,30.2383,-98.7037,0.7,20.8,14.5,,0.11033333333333334
FD12,2017-04-13,30.2383,-98.7037,0.1,24.4,16.8,,0.10410416666666666
FD12,2017-04-14,30.2383,-98.7037,0.3,22.7,15.5,,0.10447916666666666
FD12,2017-04-15,30.2383,-98.7037,0.4,24.4,17.1,,0.09764583333333333
FD12,2017-04-16,30.2383,-98.7037,0.5,24.6,18.2,,0.09214583333333333
FD12,2017-04-17,30.2383,-98.7037,3.4,23.1,17.0,,0.09014583333333333
FD12,2017-04-18,30.2383,-98.7037,0.4,23.8,13.6,,0.0860625
FD12,2017-04-19,30.2383,-98.7037,0.5,25.3,17.0,,0.08072916666666667
FD12,2017-04-20,30.2383,-98.7037,0.7,25.6,17.7,,0.07364583333333333
FD12,2017-04-21,30.2383,-98.7037,0.0,27.4,18.5,,0.06583333333333333
FD12,2017-04-22,30.2383,-98.7037,0.8,20.1,12.3,,0.059125000000000004
FD12,2017-04-23,30.2383,-98.7037,0.0,20.6,9.1,,0.05456250000000001
FD12,2017-04-24,30.2383,-98.7037,0.0,24.0,10.0,,0.047437499999999994
FD12,2017-04-25,30.2383,-98.7037,0.0,30.2,15.5,,0.04070833333333333
FD12,2017-04-26,30.2383,-98.7037,0.7,27.8,16.0,,0.03525
FD12,2017-04-27,30.2383,-98.7037,0.0,27.3,11.6,,0.03175
FD12,2017-04-28,30.2383,-98.7037,0.1,31.8,17.4,,0.029541666666666664
FD12,2017-04-29,30.2383,-98.7037,0.4,32.3,16.6,,0.02779166666666667
FD12,2017-04-30,30.2383,-98.7037,3.0,22.7,9.4,,0.02716666666666667
FD12,2017-05-01,30.2383,-98.7037,0.0,28.6,12.6,,0.026958333333333334
FD12,2017-05-02,30.2383,-98.7037,0.0,30.1,15.6,,0.025791666666666668
FD12,2017-05-03,30.2383,-98.7037,0.8,29.4,18.1,,0.024791666666666667
FD12,2017-05-04,30.2383,-98.7037,0.0,23.7,13.0,,0.023750000000000004
FD12,2017-05-05,30.2383,-98.7037,0.0,26.4,11.1,,0.02266666666666667
FD12,2017-05-06,30.2383,-98.7037,0.0,29.5,13.4,,0.021791666666666668
FD12,2017-05-07,30.2383,-98.7037,0.0,29.0,15.0,,0.021208333333333333
FD12,2017-05-08,30.2383,-98.7037,0.1,24.5,16.7,,0.02
FD12,2017-05-09,30.2383,-98.7037,2.7,24.0,17.4,,0.02
FD12,2017-05-10,30.2383,-98.7037,2.0,26.7,19.3,,0.020125
FD12,2017-05-11,30.2383,-98.7037,1.0,28.9,19.3,,0.020583333333333332
FD12,2017-05-12,30.2383,-98.7037,0.0,26.6,16.2,,0.02075
FD12,2017-05-13,30.2383,-98.7037,0.0,28.3,13.7,,0.02033333333333333
FD12,2017-05-14,30.2383,-98.7037,0.0,30.6,17.0,,0.01995833333333333
FD12,2017-05-15,30.2383,-98.7037,0.0,31.1,17.5,,0.01925
FD12,2017-05-16,30.2383,-98.7037,0.2,28.6,20.0,,0.01825
FD12,2017-05-17,30.2383,-98.7037,13.3,29.1,13.7,,0.021354166666666664
FD12,2017-05-18,30.2383,-98.7037,12.3,29.9,19.7,,0.023791666666666666
FD12,2017-05-19,30.2383,-98.7037,1.2,29.2,21.8,,0.021791666666666668
FD12,2017-05-20,30.2383,-98.7037,4.0,24.3,18.8,,0.11358333333333333
FD12,2017-05-21,30.2383,-98.7037,18.1,22.3,15.4,,0.11427083333333334
FD12,2017-05-22,30.2383,-98.7037,2.3,24.0,14.7,,0.11483333333333334
FD12,2017-05-23,30.2383,-98.7037,4.9,23.2,14.7,,0.10783333333333334
FD12,2017-05-24,30.2383,-98.7037,0.0,25.6,11.5,,0.10202083333333334
FD12,2017-05-25,30.2383,-98.7037,0.0,29.2,17.1,,0.092375
FD12,2017-05-26,30.2383,-98.7037,0.5,30.7,21.1,,0.08620833333333333
FD12,2017-05-27,30.2383,-98.7037,0.3,31.6,23.1,,0.08233333333333333
FD12,2017-05-28,30.2383,-98.7037,14.8,28.8,20.6,,0.082625
FD12,2017-05-29,30.2383,-98.7037,5.7,25.1,19.7,,0.09589583333333333
FD12,2017-05-30,30.2383,-98.7037,0.2,26.5,18.1,,0.08768749999999999
FD12,2017-05-31,30.2383,-98.7037,9.7,25.2,18.4,,0.09404166666666668
FD12,2017-06-01,30.2383,-98.7037,1.3,26.8,18.2,,0.09277083333333332
FD12,2017-06-02,30.2383,-98.7037,1.9,27.6,20.9,,0.08229166666666667
FD12,2017-06-03,30.2383,-98.7037,1.0,28.3,19.6,,0.09789583333333331
FD12,2017-06-04,30.2383,-98.7037,1.5,27.9,18.7,,0.1226875
FD12,2017-06-05,30.2383,-98.7037,1.2,27.8,19.3,,0.128375
FD12,2017-06-06,30.2383,-98.7037,0.0,28.7,19.4,,0.11954166666666666
FD12,2017-06-07,30.2383,-98.7037,0.0,29.8,19.3,,0.10810416666666667
FD12,2017-06-08,30.2383,-98.7037,0.8,29.4,18.8,,0.10147916666666666
FD12,2017-06-09,30.2383,-98.7037,3.3,30.5,20.6,,0.09635416666666667
FD12,2017-06-10,30.2383,-98.7037,0.0,30.6,18.7,,0.09029166666666666
FD12,2017-06-11,30.2383,-98.7037,0.0,30.2,20.6,,0.08339583333333334
FD12,2017-06-12,30.2383,-98.7037,0.0,30.9,19.9,,0.07608333333333332
FD12,2017-06-13,30.2383,-98.7037,0.0,32.2,20.7,,0.06829166666666667
FD12,2017-06-14,30.2383,-98.7037,0.1,30.4,22.8,,0.06187499999999999
FD12,2017-06-15,30.2383,-98.7037,0.0,34.0,21.9,,0.056312499999999995
FD12,2017-06-16,30.2383,-98.7037,0.0,34.1,22.4,,0.049437499999999995
FD12,2017-06-17,30.2383,-98.7037,0.0,35.7,22.7,,0.04245833333333333
FD12,2017-06-18,30.2383,-98.7037,0.0,35.4,22.5,,0.03666666666666667
FD12,2017-06-19,30.2383,-98.7037,4.3,31.4,22.5,,0.0325
FD12,2017-06-20,30.2383,-98.7037,0.1,32.8,21.5,,0.030083333333333333
FD12,2017-06-21,30.2383,-98.7037,0.0,33.3,20.7,,0.02725
FD12,2017-06-22,30.2383,-98.7037,0.0,35.3,20.2,,0.024916666666666667
FD12,2017-06-23,30.2383,-98.7037,1.3,37.2,23.7,,0.023041666666666665
FD12,2017-06-24,30.2383,-98.7037,3.9,27.8,23.3,,0.09169791666666667
FD12,2017-06-25,30.2383,-98.7037,1.8,29.7,20.7,,0.10686458333333333
FD12,2017-06-26,30.2383,-98.7037,15.4,28.8,20.8,,0.10689583333333334
FD12,2017-06-27,30.2383,-98.7037,17.1,26.6,21.4,,0.12735416666666666
FD12,2017-06-28,30.2383,-98.7037,0.1,29.6,20.5,,0.11264583333333333
FD12,2017-06-29,30.2383,-98.7037,0.0,33.2,22.2,,0.10379166666666666
FD12,2017-06-30,30.2383,-98.7037,0.3,33.8,23.7,,0.09635416666666667
FD12,2017-07-01,30.2383,-98.7037,1.8,32.5,23.5,,0.09302083333333333
FD12,2017-07-02,30.2383,-98.7037,0.2,33.6,23.2,,0.08670833333333332
FD12,2017-07-03,30.2383,-98.7037,0.0,34.2,22.7,,0.07889583333333333
FD12,2017-07-04,30.2383,-98.7037,0.9,34.8,23.5,,0.071875
FD12,2017-07-05,30.2383,-98.7037,0.0,34.2,23.2,,0.06572916666666667
FD12,2017-07-06,30.2383,-98.7037,1.2,31.6,22.8,,0.05975
FD12,2017-07-07,30.2383,-98.7037,1.7,32.7,22.4,,0.05345833333333333
FD12,2017-07-08,30.2383,-98.7037,0.0,33.0,21.9,,0.04697916666666666
FD12,2017-07-09,30.2383,-98.7037,3.9,32.8,23.2,,0.04041666666666666
FD12,2017-07-10,30.2383,-98.7037,0.0,33.6,22.2,,0.035166666666666666
FD12,2017-07-11,30.2383,-98.7037,0.0,33.6,22.4,,0.030833333333333334
FD12,2017-07-12,30.2383,-98.7037,0.0,32.8,23.2,,0.027708333333333335
FD12,2017-07-13,30.2383,-98.7037,0.2,33.2,22.0,,0.025541666666666667
FD12,2017-07-14,30.2383,-98.7037,0.4,33.8,22.3,,0.023833333333333335
FD12,2017-07-15,30.2383,-98.7037,1.3,33.7,23.5,,0.021916666666666668
FD12,2017-07-16,30.2383,-98.7037,0.2,33.6,22.7,,0.023104166666666665
FD12,2017-07-17,30.2383,-98.7037,2.7,31.1,23.2,,0.023291666666666665
FD12,2017-07-18,30.2383,-98.7037,0.6,31.0,22.3,,0.023041666666666665
FD12,2017-07-19,30.2383,-98.7037,0.0,32.9,22.7,,0.022166666666666668
FD12,2017-07-20,30.2383,-98.7037,0.1,34.5,23.6,,0.021083333333333332
FD12,2017-07-21,30.2383,-98.7037,0.0,35.1,23.4,,0.01958333333333333
FD12,2017-07-22,30.2383,-98.7037,0.0,35.1,23.5,,0.018
FD12,2017-07-23,30.2383,-98.7037,0.2,35.3,23.4,,0.0223125
FD12,2017-07-24,30.2383,-98.7037,0.5,33.5,23.6,,0.03895833333333333
FD12,2017-07-25,30.2383,-98.7037,0.6,32.0,23.6,,0.0314375
FD12,2017-07-26,30.2383,-98.7037,0.6,33.9,23.2,,0.025374999999999998
FD12,2017-07-27,30.2383,-98.7037,0.4,34.3,22.6,,0.022166666666666668
FD12,2017-07-28,30.2383,-98.7037,0.0,36.0,22.8,,0.01970833333333333
FD12,2017-07-29,30.2383,-98.7037,0.0,36.7,23.4,,0.017916666666666668
FD12,2017-07-30,30.2383,-98.7037,1.7,36.0,25.0,,0.0165
FD12,2017-07-31,30.2383,-98.7037,0.2,34.3,22.4,,0.016291666666666666
FD12,2017-08-01,30.2383,-98.7037,0.1,33.9,23.3,,0.015541666666666667
FD12,2017-08-02,30.2383,-98.7037,7.7,28.7,23.1,,0.016125
FD12,2017-08-03,30.2383,-98.7037,2.8,29.2,21.2,,0.02208333333333333
FD12,2017-08-04,30.2383,-98.7037,0.7,32.5,22.1,,0.022166666666666668
FD12,2017-08-05,30.2383,-98.7037,2.7,34.3,23.9,,0.02020833333333333
FD12,2017-08-06,30.2383,-98.7037,3.3,34.1,24.0,,0.018520833333333334
FD12,2017-08-07,30.2383,-98.7037,18.6,28.6,22.4,,0.18266666666666667
FD12,2017-08-08,30.2383,-98.7037,0.0,30.0,21.6,,0.20389583333333336
FD12,2017-08-09,30.2383,-98.7037,0.0,31.5,21.2,,0.18335416666666668
FD12,2017-08-10,30.2383,-98.7037,0.0,33.4,23.2,,0.1673125
FD12,2017-08-11,30.2383,-98.7037,0.3,33.4,23.0,,0.1545625
FD12,2017-08-12,30.2383,-98.7037,0.0,35.7,24.3,,0.14422916666666666
FD12,2017-08-13,30.2383,-98.7037,0.0,36.6,24.1,,0.13497916666666668
FD12,2017-08-14,30.2383,-98.7037,0.0,35.6,23.6,,0.12779166666666666
FD12,2017-08-15,30.2383,-98.7037,0.0,35.4,23.5,,0.12120833333333332
FD12,2017-08-16,30.2383,-98.7037,0.0,35.0,24.4,,0.11493750000000001
FD12,2017-08-17,30.2383,-98.7037,0.3,33.6,24.7,,0.10902083333333333
FD12,2017-08-18,30.2383,-98.7037,0.0,34.5,23.7,,0.1020625
FD12,2017-08-19,30.2383,-98.7037,0.0,35.2,23.1,,0.09475
FD12,2017-08-20,30.2383,-98.7037,0.0,34.6,23.3,,0.08577083333333334
FD12,2017-08-21,30.2383,-98.7037,0.0,33.4,22.9,,0.07804166666666666
FD12,2017-08-22,30.2383,-98.7037,0.0,32.9,22.6,,0.07122916666666666
FD12,2017-08-23,30.2383,-98.7037,1.7,32.7,23.1,,0.06354166666666666
FD12,2017-08-24,30.2383,-98.7037,17.2,30.0,22.6,,0.0596875
FD12,2017-08-25,30.2383,-98.7037,16.1,27.2,21.3,,0.05425
FD12,2017-08-26,30.2383,-98.7037,26.1,22.4,20.9,,0.057958333333333334
FD12,2017-08-27,30.2383,-98.7037,36.8,23.2,20.8,,0.120875
FD12,2017-08-28,30.2383,-98.7037,1.8,25.9,20.0,,0.10697916666666667
FD12,2017-08-29,30.2383,-98.7037,0.5,27.5,20.1,,0.09454166666666668
FD12,2017-08-30,30.2383,-98.7037,0.0,28.1,19.3,,0.08524999999999999
FD12,2017-08-31,30.2383,-98.7037,0.0,27.9,17.7,,0.07695833333333334
FD12,2017-09-01,30.2383,-98.7037,0.1,29.1,19.8,,0.06941666666666667
FD12,2017-09-02,30.2383,-98.7037,0.0,30.5,20.1,,0.06095833333333334
FD12,2017-09-03,30.2383,-98.7037,0.0,29.5,20.2,,0.05231249999999999
FD12,2017-09-04,30.2383,-98.7037,0.0,29.5,19.2,,0.04458333333333333
FD12,2017-09-05,30.2383,-98.7037,0.5,30.9,20.8,,0.03772916666666667
FD12,2017-09-06,30.2383,-98.7037,0.0,26.9,18.6,,0.033375
FD12,2017-09-07,30.2383,-98.7037,0.0,25.8,14.1,,0.030916666666666665
FD12,2017-09-08,30.2383,-98.7037,0.0,26.0,13.9,,0.02816666666666667
FD12,2017-09-09,30.2383,-98.7037,0.0,27.0,15.3,,0.026
FD12,2017-09-10,30.2383,-98.7037,0.0,27.6,15.1,,0.024041666666666666
FD12,2017-09-11,30.2383,-98.7037,0.0,28.2,15.4,,0.022208333333333333
FD12,2017-09-12,30.2383,-98.7037,0.0,30.9,15.5,,0.020708333333333332
FD12,2017-09-13,30.2383,-98.7037,0.0,33.5,18.6,,0.01933333333333333
FD12,2017-09-14,30.2383,-98.7037,0.0,34.7,21.1,,0.018416666666666665
FD12,2017-09-15,30.2383,-98.7037,0.0,33.4,21.4,,0.017499999999999998
FD12,2017-09-16,30.2383,-98.7037,0.0,33.2,21.6,,0.016791666666666667
FD12,2017-09-17,30.2383,-98.7037,0.0,32.2,21.2,,0.016479166666666666
FD12,2017-09-18,30.2383,-98.7037,0.3,32.9,21.6,,0.015916666666666666
FD12,2017-09-19,30.2383,-98.7037,0.1,32.6,22.7,,0.01575
FD12,2017-09-20,30.2383,-98.7037,0.0,34.5,22.8,,0.015604166666666667
FD12,2017-09-21,30.2383,-98.7037,1.0,33.1,23.1,,0.015520833333333333
FD12,2017-09-22,30.2383,-98.7037,1.1,29.5,22.4,,0.015291666666666667
FD12,2017-09-23,30.2383,-98.7037,0.2,30.5,21.0,,0.014645833333333332
FD12,2017-09-24,30.2383,-98.7037,2.2,29.6,21.1,,0.014541666666666666
FD12,2017-09-25,30.2383,-98.7037,3.6,28.9,21.6,,0.014208333333333335
FD12,2017-09-26,30.2383,-98.7037,40.4,23.0,20.9,,0.01825
FD12,2017-09-27,30.2383,-98.7037,31.2,22.6,20.1,,0.06647916666666666
FD12,2017-09-28,30.2383,-98.7037,8.9,23.0,19.8,,0.09949999999999999
FD12,2017-09-29,30.2383,-98.7037,31.6,20.1,18.9,,0.12198611111111111
FD12,2017-09-30,30.2383,-98.7037,0.0,25.5,16.5,,0.10072222222222221
FD12,2017-10-01,30.2383,-98.7037,0.0,26.7,17.6,,0.0880625
FD12,2017-10-02,30.2383,-98.7037,0.1,27.1,19.1,,0.07904166666666666
FD12,2017-10-03,30.2383,-98.7037,3.0,25.4,19.8,,0.07441666666666667
FD12,2017-10-04,30.2383,-98.7037,4.6,26.7,21.9,,0.08175
FD12,2017-10-05,30.2383,-98.7037,0.0,27.0,20.1,,0.07447916666666667
FD12,2017-10-06,30.2383,-98.7037,0.0,26.4,19.6,,0.066125
FD12,2017-10-07,30.2383,-98.7037,0.4,27.0,20.4,,0.06037499999999999
FD12,2017-10-08,30.2383,-98.7037,0.0,29.4,16.8,,0.0561875
FD12,2017-10-09,30.2383,-98.7037,0.3,30.8,20.8,,0.049625
FD12,2017-10-10,30.2383,-98.7037,5.1,21.3,12.3,,0.043083333333333335
FD12,2017-10-11,30.2383,-98.7037,0.9,22.8,12.3,,0.03870833333333334
FD12,2017-10-12,30.2383,-98.7037,0.0,29.4,15.8,,0.03416666666666667
FD12,2017-10-13,30.2383,-98.7037,0.0,28.9,20.9,,0.030166666666666665
FD12,2017-10-14,30.2383,-98.7037,0.0,30.0,20.7,,0.026958333333333334
FD12,2017-10-15,30.2383,-98.7037,2.7,23.0,16.6,,0.024458333333333332
FD12,2017-10-16,30.2383,-98.7037,0.0,21.9,11.6,,0.022708333333333334
FD12,2017-10-17,30.2383,-98.7037,0.0,23.6,11.7,,0.020916666666666667
FD12,2017-10-18,30.2383,-98.7037,0.0,25.7,10.8,,0.0195
FD12,2017-10-19,30.2383,-98.7037,0.0,25.6,14.2,,0.01833333333333333
FD12,2017-10-20,30.2383,-98.7037,5.7,25.4,17.6,,0.017833333333333333
FD12,2017-10-21,30.2383,-98.7037,0.0,30.3,19.8,,0.018208333333333333
FD12,2017-10-22,30.2383,-98.7037,25.0,24.3,14.2,,0.018166666666666668
FD12,2017-10-23,30.2383,-98.7037,0.0,25.9,10.3,,0.017499999999999998
FD12,2017-10-24,30.2383,-98.7037,0.0,21.9,12.9,,0.016666666666666666
FD12,2017-10-25,30.2383,-98.7037,0.0,24.0,8.3,,0.015541666666666667
FD12,2017-10-26,30.2383,-98.7037,0.0,26.6,13.4,,0.015041666666666667
FD12,2017-10-27,30.2383,-98.7037,0.0,18.2,7.7,,0.014166666666666668
FD12,2017-10-28,30.2383,-98.7037,0.0,15.1,4.5,,0.013416666666666667
FD12,2017-10-29,30.2383,-98.7037,0.0,21.2,5.3,,0.013125
FD12,2017-10-30,30.2383,-98.7037,0.0,24.6,9.3,,0.013333333333333334
FD12,2017-10-31,30.2383,-98.7037,1.0,14.0,10.6,,0.013
FD12,2017-11-01,30.2383,-98.7037,0.0,29.8,13.3,,0.013625
FD12,2017-11-02,30.2383,-98.7037,0.0,29.6,17.6,,0.013875
FD12,2017-11-03,30.2383,-98.7037,0.1,29.7,19.8,,0.014333333333333332
FD12,2017-11-04,30.2383,-98.7037,0.3,29.1,20.7,,0.014374999999999999
FD12,2017-11-05,30.2383,-98.7037,0.0,30.1,19.7,,0.014374999999999999
FD12,2017-11-06,30.2383,-98.7037,0.0,29.7,18.3,,0.014416666666666666
FD12,2017-11-07,30.2383,-98.7037,0.0,28.6,14.3,,0.014333333333333332
